,Unnamed: 0,Unnamed: 0.1,Timestamp,Occupied,FanStatus,DATemp,RATemp,OATemp,OATempWeb,CoolCmd1,CoolCmd2,HeatCmd1,HeatCmd2,EconMode,StdEconStpt,ActClgStpt,ActHtgStpt,VentMode,Timedata,SpaceTemp
3713,411293,303130,7/13/2016 14:53,1,1,62.75,75.1,86.26,0,1,0,0,0,0,55,71,68,0,1468446780,71.96
3714,411294,303131,7/13/2016 14:54,1,1,62.3,74.87,86.23,0,1,0,0,0,0,55,71,68,0,1468446840,71.97
3715,411295,303132,7/13/2016 14:55,1,1,62.0,74.72,86.36,0,1,0,0,0,0,55,71,68,0,1468446900,71.96
3716,411296,303133,7/13/2016 14:56,1,1,61.77,74.52,86.45,0,1,0,0,0,0,55,71,68,0,1468446960,71.91
3717,411297,303134,7/13/2016 14:57,1,1,61.62,74.46,86.4,0,1,0,0,0,0,55,71,68,0,1468447020,71.89
3718,411298,303135,7/13/2016 14:58,1,1,61.44,74.22,86.53,0,1,0,0,0,0,55,71,68,0,1468447080,71.86
3719,411299,303136,7/13/2016 14:59,1,1,61.26,74.0,86.37,0,1,0,0,0,0,55,71,68,0,1468447140,71.81
3720,411300,303137,7/13/2016 15:00,1,1,61.06,73.86,86.18,0,1,0,0,0,0,55,71,68,0,1468447200,71.77
3721,411301,303138,7/13/2016 15:01,1,1,60.96,73.8,86.16,0,1,0,0,0,0,55,71,68,0,1468447260,71.71
3722,411302,303139,7/13/2016 15:02,1,1,60.91,73.74,86.04,0,1,0,0,0,0,55,71,68,0,1468447320,71.66
3723,411303,303140,7/13/2016 15:03,1,1,60.79,73.58,85.99,0,1,0,0,0,0,55,71,68,0,1468447380,71.62
3724,411304,303141,7/13/2016 15:04,1,1,60.73,73.58,85.87,0,1,0,0,0,0,55,71,68,0,1468447440,71.6
3725,411305,303142,7/13/2016 15:05,1,1,60.64,73.4,85.92,0,1,0,0,0,0,55,71,68,0,1468447500,71.56
3726,411306,303143,7/13/2016 15:06,1,1,60.62,73.42,85.78,0,1,0,0,0,0,55,71,68,0,1468447560,71.51
3727,411307,303144,7/13/2016 15:07,1,1,61.27,73.17,85.58,0,0,0,0,0,0,55,71,68,1,1468447620,71.46
3728,411308,303145,7/13/2016 15:08,1,1,66.35,73.22,85.37,0,0,0,0,0,0,55,71,68,1,1468447680,71.44
3729,411309,293740,7/13/2016 15:09,1,1,67.92,73.35,85.26,0,0,0,0,0,0,55,71,68,1,1468447740,71.44
3730,411310,290235,7/13/2016 15:10,1,1,67.7,73.74,85.1,0,0,0,0,0,0,55,71,68,1,1468447800,71.47
3731,411311,310674,7/13/2016 15:11,1,1,68.29,74.1,85.11,0,0,0,0,0,0,55,71,68,1,1468447860,71.49
3732,411312,310445,7/13/2016 15:12,1,1,69.13,74.42,85.1,0,0,0,0,0,0,55,71,68,1,1468447920,71.5
3733,411313,310446,7/13/2016 15:13,1,1,69.85,74.57,84.94,0,0,0,0,0,0,55,71,68,1,1468447980,71.5
3734,411314,310447,7/13/2016 15:14,1,1,70.49,74.6,84.96,0,0,0,0,0,0,55,71,68,1,1468448040,71.52
3735,411315,310448,7/13/2016 15:15,1,1,71.08,74.7,84.83,0,0,0,0,0,0,55,71,68,1,1468448100,71.54
3736,411316,310449,7/13/2016 15:16,1,1,71.58,74.84,84.88,0,0,0,0,0,0,55,71,68,1,1468448160,71.58
3737,411317,310450,7/13/2016 15:17,1,1,72.13,75.02,84.93,0,0,0,0,0,0,55,71,68,1,1468448220,71.61
3738,411318,310675,7/13/2016 15:18,1,1,72.63,75.19,85.0,0,0,0,0,0,0,55,71,68,1,1468448280,71.65
3739,411319,310451,7/13/2016 15:19,1,1,73.09,75.43,85.02,0,0,0,0,0,0,55,71,68,1,1468448340,71.69
3740,411320,310452,7/13/2016 15:20,1,1,73.41,75.55,85.16,0,0,0,0,0,0,55,71,68,1,1468448400,71.73
3741,411321,310676,7/13/2016 15:21,1,1,73.69,75.57,85.18,0,0,0,0,0,0,55,71,68,1,1468448460,71.77
3742,411322,310656,7/13/2016 15:22,1,1,73.96,75.64,85.27,0,1,0,0,0,0,55,71,68,1,1468448520,71.82
3743,411323,293741,7/13/2016 15:23,1,1,70.68,75.6,85.19,0,1,0,0,0,0,55,71,68,0,1468448580,71.88
3744,411324,299980,7/13/2016 15:24,1,1,63.78,75.33,85.28,83,1,0,0,0,0,55,71,68,0,1468448640,71.94
3745,411325,299981,7/13/2016 15:25,1,1,62.46,75.0,85.28,83,1,0,0,0,0,55,71,68,0,1468448700,71.99
3746,411326,299982,7/13/2016 15:26,1,1,62.06,74.77,85.46,83,1,0,0,0,0,55,71,68,0,1468448760,72.0
3747,411327,299983,7/13/2016 15:27,1,1,61.9,74.57,85.5,83,1,0,0,0,0,55,71,68,0,1468448820,72.0
3748,411328,299984,7/13/2016 15:28,1,1,61.71,74.44,85.68,83,1,0,0,0,0,55,71,68,0,1468448880,71.97
3749,411329,299985,7/13/2016 15:29,1,1,61.55,74.33,85.75,83,1,0,0,0,0,55,71,68,0,1468448940,71.95
3750,411330,299986,7/13/2016 15:30,1,1,61.46,74.19,85.89,83,1,0,0,0,0,55,71,68,0,1468449000,71.91
3751,411331,299987,7/13/2016 15:31,1,1,61.39,74.19,86.04,83,1,0,0,0,0,55,71,68,0,1468449060,71.89
3752,411332,299988,7/13/2016 15:32,1,1,61.3,74.05,86.1,83,1,0,0,0,0,55,71,68,0,1468449120,71.85
3753,411333,299989,7/13/2016 15:33,1,1,61.22,73.82,86.15,83,1,0,0,0,0,55,71,68,0,1468449180,71.79
3754,411334,299990,7/13/2016 15:34,1,1,61.16,73.85,86.27,83,1,0,0,0,0,55,71,68,0,1468449240,71.75
3755,411335,299991,7/13/2016 15:35,1,1,61.1,73.91,86.44,83,1,0,0,0,0,55,71,68,0,1468449300,71.7
3756,411336,299992,7/13/2016 15:36,1,1,61.04,73.79,86.48,83,1,0,0,0,0,55,71,68,0,1468449360,71.65
3757,411337,299993,7/13/2016 15:37,1,1,61.06,73.81,86.65,83,1,0,0,0,0,55,71,68,0,1468449420,71.61
3758,411338,299994,7/13/2016 15:38,1,1,61.04,73.8,86.6,83,1,0,0,0,0,55,71,68,0,1468449480,71.58
3759,411339,299995,7/13/2016 15:39,1,1,61.02,73.77,86.65,83,1,0,0,0,0,55,71,68,0,1468449540,71.52
3760,411340,299996,7/13/2016 15:40,1,1,60.96,73.7,86.81,83,1,0,0,0,0,55,71,68,0,1468449600,71.5
3761,411341,297952,7/13/2016 15:41,1,1,64.18,73.87,86.89,83,0,0,0,0,0,55,71,68,1,1468449660,71.45
3762,411342,297953,7/13/2016 15:42,1,1,67.51,74.04,86.98,83,0,0,0,0,0,55,71,68,1,1468449720,71.43
3763,411343,293315,7/13/2016 15:43,1,1,68.1,74.11,86.89,83,0,0,0,0,0,55,71,68,1,1468449780,71.44
3764,411344,310453,7/13/2016 15:44,1,1,68.16,74.53,86.86,83,0,0,0,0,0,55,71,68,1,1468449840,71.46
3765,411345,310454,7/13/2016 15:45,1,1,68.77,74.66,86.74,83,0,0,0,0,0,55,71,68,1,1468449900,71.48
3766,411346,310455,7/13/2016 15:46,1,1,69.55,74.88,86.59,83,0,0,0,0,0,55,71,68,1,1468449960,71.49
3767,411347,310456,7/13/2016 15:47,1,1,70.43,75.06,86.54,83,0,0,0,0,0,55,71,68,1,1468450020,71.5
3768,411348,310457,7/13/2016 15:48,1,1,71.13,75.21,86.67,83,0,0,0,0,0,55,71,68,1,1468450080,71.52
3769,411349,310458,7/13/2016 15:49,1,1,71.86,75.4,86.68,83,0,0,0,0,0,55,71,68,1,1468450140,71.55
3770,411350,310677,7/13/2016 15:50,1,1,72.43,75.55,86.61,83,0,0,0,0,0,55,71,68,1,1468450200,71.58
3771,411351,310459,7/13/2016 15:51,1,1,73.05,75.55,86.5,83,0,0,0,0,0,55,71,68,1,1468450260,71.64
3772,411352,310460,7/13/2016 15:52,1,1,73.55,75.56,86.36,83,0,0,0,0,0,55,71,68,1,1468450320,71.68
3773,411353,310461,7/13/2016 15:53,1,1,74.01,75.89,86.38,83,0,0,0,0,0,55,71,68,1,1468450380,71.72
3774,411354,310678,7/13/2016 15:54,1,1,74.34,75.9,86.45,83,0,0,0,0,0,55,71,68,1,1468450440,71.77
3775,411355,310659,7/13/2016 15:55,1,1,74.61,76.05,86.4,83,1,0,0,0,0,55,71,68,0,1468450500,71.81
3776,411356,294368,7/13/2016 15:56,1,1,71.16,76.02,86.44,83,1,0,0,0,0,55,71,68,0,1468450560,71.89
3777,411357,299997,7/13/2016 15:57,1,1,64.4,75.81,86.45,83,1,0,0,0,0,55,71,68,0,1468450620,71.96
3778,411358,299998,7/13/2016 15:58,1,1,63.21,75.53,86.5,83,1,0,0,0,0,55,71,68,0,1468450680,72.0
3779,411359,299999,7/13/2016 15:59,1,1,62.75,75.12,86.45,83,1,0,0,0,0,55,71,68,0,1468450740,72.0
3780,411360,300000,7/13/2016 16:00,1,1,62.41,74.73,86.41,83,1,0,0,0,0,55,71,68,0,1468450800,72.0
3781,411361,300001,7/13/2016 16:01,1,1,62.25,74.49,86.37,83,1,0,0,0,0,55,71,68,0,1468450860,71.97
3782,411362,300002,7/13/2016 16:02,1,1,62.11,74.35,86.26,83,1,0,0,0,0,55,71,68,0,1468450920,71.95
3783,411363,300003,7/13/2016 16:03,1,1,61.93,74.08,86.15,83,1,0,0,0,0,55,71,68,0,1468450980,71.91
3784,411364,300004,7/13/2016 16:04,1,1,61.75,73.8,86.1,83,1,0,0,0,0,55,71,68,0,1468451040,71.86
3785,411365,300005,7/13/2016 16:05,1,1,61.58,73.75,85.8,83,1,0,0,0,0,55,71,68,0,1468451100,71.8
3786,411366,300006,7/13/2016 16:06,1,1,61.46,73.59,85.66,83,1,0,0,0,0,55,71,68,0,1468451160,71.76
3787,411367,300007,7/13/2016 16:07,1,1,61.4,73.43,85.52,83,1,0,0,0,0,55,71,68,0,1468451220,71.69
3788,411368,300008,7/13/2016 16:08,1,1,61.38,73.35,85.45,83,1,0,0,0,0,55,71,68,0,1468451280,71.65
3789,411369,300009,7/13/2016 16:09,1,1,61.34,73.34,85.39,83,1,0,0,0,0,55,71,68,0,1468451340,71.59
3790,411370,300010,7/13/2016 16:10,1,1,61.27,73.41,85.34,83,1,0,0,0,0,55,71,68,0,1468451400,71.55
3791,411371,300011,7/13/2016 16:11,1,1,61.23,73.27,85.27,83,1,0,0,0,0,55,71,68,0,1468451460,71.5
3792,411372,298242,7/13/2016 16:12,1,1,64.9,73.26,85.29,83,0,0,0,0,0,55,71,68,1,1468451520,71.44
3793,411373,298168,7/13/2016 16:13,1,1,67.47,73.31,85.1,83,0,0,0,0,0,55,71,68,1,1468451580,71.41
3794,411374,293316,7/13/2016 16:14,1,1,67.57,73.58,85.04,83,0,0,0,0,0,55,71,68,1,1468451640,71.44
3795,411375,310462,7/13/2016 16:15,1,1,67.7,73.86,84.91,83,0,0,0,0,0,55,71,68,1,1468451700,71.49
3796,411376,310463,7/13/2016 16:16,1,1,68.2,74.13,84.72,83,0,0,0,0,0,55,71,68,1,1468451760,71.52
3797,411377,310679,7/13/2016 16:17,1,1,68.81,74.39,84.62,83,0,0,0,0,0,55,71,68,1,1468451820,71.53
3798,411378,310464,7/13/2016 16:18,1,1,69.42,74.51,84.44,83,0,0,0,0,0,55,71,68,1,1468451880,71.56
3799,411379,310465,7/13/2016 16:19,1,1,70.09,74.58,84.2,83,0,0,0,0,0,55,71,68,1,1468451940,71.6
3800,411380,310680,7/13/2016 16:20,1,1,70.87,74.72,84.13,83,0,0,0,0,0,55,71,68,1,1468452000,71.64
3801,411381,310466,7/13/2016 16:21,1,1,71.47,74.87,83.93,83,0,0,0,0,0,55,71,68,1,1468452060,71.67
3802,411382,310467,7/13/2016 16:22,1,1,72.05,75.08,83.87,83,0,0,0,0,0,55,71,68,1,1468452120,71.72
3803,411383,310681,7/13/2016 16:23,1,1,72.57,75.17,83.95,83,0,0,0,0,0,55,71,68,1,1468452180,71.76
3804,411384,310657,7/13/2016 16:24,1,1,73.06,75.23,83.81,83,1,0,0,0,0,55,71,68,1,1468452240,71.8
3805,411385,294369,7/13/2016 16:25,1,1,70.0,75.23,83.87,83,1,0,0,0,0,55,71,68,0,1468452300,71.89
3806,411386,300012,7/13/2016 16:26,1,1,64.23,75.04,84.04,83,1,0,0,0,0,55,71,68,0,1468452360,71.94
3807,411387,300013,7/13/2016 16:27,1,1,63.32,74.82,84.17,83,1,0,0,0,0,55,71,68,0,1468452420,72.0
3808,411388,300014,7/13/2016 16:28,1,1,62.96,74.59,84.31,83,1,0,0,0,0,55,71,68,0,1468452480,72.0
3809,411389,300015,7/13/2016 16:29,1,1,62.76,74.49,84.48,83,1,0,0,0,0,55,71,68,0,1468452540,71.97
3810,411390,300016,7/13/2016 16:30,1,1,62.47,74.26,84.58,83,1,0,0,0,0,55,71,68,0,1468452600,71.94
3811,411391,300017,7/13/2016 16:31,1,1,62.38,74.14,84.67,83,1,0,0,0,0,55,71,68,0,1468452660,71.91
3812,411392,300018,7/13/2016 16:32,1,1,62.21,74.01,84.78,83,1,0,0,0,0,55,71,68,0,1468452720,71.86
3813,411393,300019,7/13/2016 16:33,1,1,62.11,73.75,84.82,83,1,0,0,0,0,55,71,68,0,1468452780,71.83
3814,411394,300020,7/13/2016 16:34,1,1,61.94,73.67,84.91,83,1,0,0,0,0,55,71,68,0,1468452840,71.77
3815,411395,300021,7/13/2016 16:35,1,1,61.73,73.56,84.89,83,1,0,0,0,0,55,71,68,0,1468452900,71.72
3816,411396,300022,7/13/2016 16:36,1,1,61.65,73.42,84.92,83,1,0,0,0,0,55,71,68,0,1468452960,71.66
3817,411397,300023,7/13/2016 16:37,1,1,61.6,73.49,84.95,83,1,0,0,0,0,55,71,68,0,1468453020,71.62
3818,411398,300024,7/13/2016 16:38,1,1,61.51,73.42,85.0,83,1,0,0,0,0,55,71,68,0,1468453080,71.57
3819,411399,300025,7/13/2016 16:39,1,1,61.43,73.27,85.02,83,1,0,0,0,0,55,71,68,0,1468453140,71.52
3820,411400,298366,7/13/2016 16:40,1,1,61.3,73.3,85.0,83,0,0,0,0,0,55,71,68,1,1468453200,71.47
3821,411401,298243,7/13/2016 16:41,1,1,66.19,73.36,84.85,83,0,0,0,0,0,55,71,68,1,1468453260,71.44
3822,411402,294272,7/13/2016 16:42,1,1,67.75,73.4,84.81,83,0,0,0,0,0,55,71,68,1,1468453320,71.44
3823,411403,290596,7/13/2016 16:43,1,1,67.45,73.62,84.67,83,0,0,0,0,0,55,71,68,1,1468453380,71.45
3824,411404,310468,7/13/2016 16:44,1,1,67.61,73.88,84.57,83,0,0,0,0,0,55,71,68,1,1468453440,71.47
3825,411405,310469,7/13/2016 16:45,1,1,67.99,74.07,84.44,83,0,0,0,0,0,55,71,68,1,1468453500,71.49
3826,411406,310470,7/13/2016 16:46,1,1,68.47,74.19,84.41,83,0,0,0,0,0,55,71,68,1,1468453560,71.5
3827,411407,310471,7/13/2016 16:47,1,1,68.98,74.29,84.24,83,0,0,0,0,0,55,71,68,1,1468453620,71.5
3828,411408,310472,7/13/2016 16:48,1,1,69.57,74.44,84.17,83,0,0,0,0,0,55,71,68,1,1468453680,71.52
3829,411409,310473,7/13/2016 16:49,1,1,70.22,74.56,84.05,83,0,0,0,0,0,55,71,68,1,1468453740,71.55
3830,411410,310474,7/13/2016 16:50,1,1,70.78,74.68,84.08,83,0,0,0,0,0,55,71,68,1,1468453800,71.6
3831,411411,310475,7/13/2016 16:51,1,1,71.37,74.73,83.95,83,0,0,0,0,0,55,71,68,1,1468453860,71.64
3832,411412,310476,7/13/2016 16:52,1,1,71.82,74.79,83.84,83,0,0,0,0,0,55,71,68,1,1468453920,71.66
3833,411413,310477,7/13/2016 16:53,1,1,72.23,74.87,83.94,83,0,0,0,0,0,55,71,68,1,1468453980,71.68
3834,411414,310478,7/13/2016 16:54,1,1,72.65,74.94,83.84,83,0,0,0,0,0,55,71,68,1,1468454040,71.72
3835,411415,310479,7/13/2016 16:55,1,1,73.02,74.98,83.72,83,0,0,0,0,0,55,71,68,1,1468454100,71.74
3836,411416,310480,7/13/2016 16:56,1,1,73.33,75.03,83.8,83,0,0,0,0,0,55,71,68,1,1468454160,71.77
3837,411417,310481,7/13/2016 16:57,1,1,73.58,75.19,83.75,83,0,0,0,0,0,55,71,68,1,1468454220,71.8
3838,411418,293179,7/13/2016 16:58,1,1,71.88,75.18,83.78,83,1,0,0,0,0,55,71,68,0,1468454280,71.86
3839,411419,300026,7/13/2016 16:59,1,1,64.48,74.95,83.9,83,1,0,0,0,0,55,71,68,0,1468454340,71.91
3840,411420,300027,7/13/2016 17:00,1,1,62.89,74.7,84.01,83,1,0,0,0,0,55,71,68,0,1468454400,71.94
3841,411421,300028,7/13/2016 17:01,1,1,62.44,74.38,84.02,83,1,0,0,0,0,55,71,68,0,1468454460,71.94
3842,411422,300029,7/13/2016 17:02,1,1,62.13,74.06,84.12,83,1,0,0,0,0,55,71,68,0,1468454520,71.91
3843,411423,300030,7/13/2016 17:03,1,1,61.89,73.95,84.2,83,1,0,0,0,0,55,71,68,0,1468454580,71.87
3844,411424,300031,7/13/2016 17:04,1,1,61.71,73.7,84.26,83,1,0,0,0,0,55,71,68,0,1468454640,71.83
3845,411425,300032,7/13/2016 17:05,1,1,61.5,73.54,84.18,83,1,0,0,0,0,55,71,68,0,1468454700,71.77
3846,411426,300033,7/13/2016 17:06,1,1,61.43,73.48,84.33,83,1,0,0,0,0,55,71,68,0,1468454760,71.73
3847,411427,300034,7/13/2016 17:07,1,1,61.36,73.35,84.27,83,1,0,0,0,0,55,71,68,0,1468454820,71.67
3848,411428,300035,7/13/2016 17:08,1,1,61.17,73.3,84.21,83,1,0,0,0,0,55,71,68,0,1468454880,71.63
3849,411429,300036,7/13/2016 17:09,1,1,61.12,73.11,84.21,83,1,0,0,0,0,55,71,68,0,1468454940,71.57
3850,411430,300037,7/13/2016 17:10,1,1,61.07,73.05,84.25,83,1,0,0,0,0,55,71,68,0,1468455000,71.51
3851,411431,298244,7/13/2016 17:11,1,1,63.85,73.01,84.23,83,0,0,0,0,0,55,71,68,1,1468455060,71.44
3852,411432,297954,7/13/2016 17:12,1,1,67.01,73.07,84.16,83,0,0,0,0,0,55,71,68,1,1468455120,71.4
3853,411433,293317,7/13/2016 17:13,1,1,67.53,73.3,84.02,83,0,0,0,0,0,55,71,68,1,1468455180,71.41
3854,411434,310482,7/13/2016 17:14,1,1,67.51,73.63,83.95,83,0,0,0,0,0,55,71,68,1,1468455240,71.42
3855,411435,310483,7/13/2016 17:15,1,1,67.92,73.94,84.01,83,0,0,0,0,0,55,71,68,1,1468455300,71.44
3856,411436,310484,7/13/2016 17:16,1,1,68.54,74.15,84.08,83,0,0,0,0,0,55,71,68,1,1468455360,71.44
3857,411437,310485,7/13/2016 17:17,1,1,69.25,74.29,83.99,83,0,0,0,0,0,55,71,68,1,1468455420,71.47
3858,411438,310486,7/13/2016 17:18,1,1,70.02,74.45,84.05,83,0,0,0,0,0,55,71,68,1,1468455480,71.5
3859,411439,310487,7/13/2016 17:19,1,1,70.79,74.48,84.04,83,0,0,0,0,0,55,71,68,1,1468455540,71.52
3860,411440,310488,7/13/2016 17:20,1,1,71.36,74.56,83.93,83,0,0,0,0,0,55,71,68,1,1468455600,71.55
3861,411441,310489,7/13/2016 17:21,1,1,71.94,74.68,83.91,83,0,0,0,0,0,55,71,68,1,1468455660,71.58
3862,411442,310490,7/13/2016 17:22,1,1,72.46,74.79,83.86,83,0,0,0,0,0,55,71,68,1,1468455720,71.62
3863,411443,310491,7/13/2016 17:23,1,1,72.93,74.92,83.9,83,0,0,0,0,0,55,71,68,1,1468455780,71.66
3864,411444,310682,7/13/2016 17:24,1,1,73.33,74.94,83.76,82,0,0,0,0,0,55,71,68,1,1468455840,71.69
3865,411445,310683,7/13/2016 17:25,1,1,73.66,75.03,83.78,82,0,0,0,0,0,55,71,68,1,1468455900,71.72
3866,411446,310492,7/13/2016 17:26,1,1,73.9,75.03,83.75,82,0,0,0,0,0,55,71,68,1,1468455960,71.75
3867,411447,310493,7/13/2016 17:27,1,1,74.15,75.19,83.76,82,0,0,0,0,0,55,71,68,1,1468456020,71.78
3868,411448,290242,7/13/2016 17:28,1,1,74.38,75.39,83.76,82,1,0,0,0,0,55,71,68,0,1468456080,71.82
3869,411449,294370,7/13/2016 17:29,1,1,69.4,75.19,83.86,82,1,0,0,0,0,55,71,68,0,1468456140,71.88
3870,411450,300038,7/13/2016 17:30,1,1,63.76,74.86,83.87,82,1,0,0,0,0,55,71,68,0,1468456200,71.92
3871,411451,300039,7/13/2016 17:31,1,1,62.79,74.74,83.92,82,1,0,0,0,0,55,71,68,0,1468456260,71.94
3872,411452,300040,7/13/2016 17:32,1,1,62.45,74.39,84.01,82,1,0,0,0,0,55,71,68,0,1468456320,71.94
3873,411453,300041,7/13/2016 17:33,1,1,62.21,74.23,84.1,82,1,0,0,0,0,55,71,68,0,1468456380,71.91
3874,411454,300042,7/13/2016 17:34,1,1,62.04,73.98,84.25,82,1,0,0,0,0,55,71,68,0,1468456440,71.89
3875,411455,300043,7/13/2016 17:35,1,1,61.83,73.76,84.26,82,1,0,0,0,0,55,71,68,0,1468456500,71.85
3876,411456,300044,7/13/2016 17:36,1,1,61.75,73.73,84.4,82,1,0,0,0,0,55,71,68,0,1468456560,71.79
3877,411457,300045,7/13/2016 17:37,1,1,61.74,73.59,84.41,82,1,0,0,0,0,55,71,68,0,1468456620,71.75
3878,411458,300046,7/13/2016 17:38,1,1,61.7,73.54,84.38,82,1,0,0,0,0,55,71,68,0,1468456680,71.71
3879,411459,300047,7/13/2016 17:39,1,1,61.71,73.49,84.42,82,1,0,0,0,0,55,71,68,0,1468456740,71.66
3880,411460,300048,7/13/2016 17:40,1,1,61.64,73.4,84.31,82,1,0,0,0,0,55,71,68,0,1468456800,71.62
3881,411461,300049,7/13/2016 17:41,1,1,61.65,73.28,84.4,82,1,0,0,0,0,55,71,68,0,1468456860,71.58
3882,411462,300050,7/13/2016 17:42,1,1,61.68,73.32,84.32,82,1,0,0,0,0,55,71,68,0,1468456920,71.53
3883,411463,300051,7/13/2016 17:43,1,1,61.65,73.23,84.26,82,1,0,0,0,0,55,71,68,0,1468456980,71.5
3884,411464,298367,7/13/2016 17:44,1,1,62.23,73.26,84.24,82,0,0,0,0,0,55,71,68,1,1468457040,71.47
3885,411465,297955,7/13/2016 17:45,1,1,67.03,73.45,84.19,82,0,0,0,0,0,55,71,68,1,1468457100,71.45
3886,411466,293318,7/13/2016 17:46,1,1,68.12,73.75,84.12,82,0,0,0,0,0,55,71,68,1,1468457160,71.47
3887,411467,290597,7/13/2016 17:47,1,1,67.84,74.04,84.08,82,0,0,0,0,0,55,71,68,1,1468457220,71.5
3888,411468,310494,7/13/2016 17:48,1,1,68.11,74.27,84.09,82,0,0,0,0,0,55,71,68,1,1468457280,71.52
3889,411469,310495,7/13/2016 17:49,1,1,68.59,74.42,84.1,82,0,0,0,0,0,55,71,68,1,1468457340,71.55
3890,411470,310684,7/13/2016 17:50,1,1,69.06,74.65,83.95,82,0,0,0,0,0,55,71,68,1,1468457400,71.58
3891,411471,310496,7/13/2016 17:51,1,1,69.48,74.7,84.0,82,0,0,0,0,0,55,71,68,1,1468457460,71.62
3892,411472,310497,7/13/2016 17:52,1,1,70.01,74.85,84.02,82,0,0,0,0,0,55,71,68,1,1468457520,71.65
3893,411473,310498,7/13/2016 17:53,1,1,70.54,74.93,84.03,82,0,0,0,0,0,55,71,68,1,1468457580,71.67
3894,411474,310499,7/13/2016 17:54,1,1,70.97,74.85,83.97,82,0,0,0,0,0,55,71,68,1,1468457640,71.72
3895,411475,310500,7/13/2016 17:55,1,1,71.46,74.89,83.8,82,0,0,0,0,0,55,71,68,1,1468457700,71.74
3896,411476,310501,7/13/2016 17:56,1,1,71.92,74.93,83.84,82,0,0,0,0,0,55,71,68,1,1468457760,71.77
3897,411477,310685,7/13/2016 17:57,1,1,72.39,74.92,83.85,82,0,0,0,0,0,55,71,68,1,1468457820,71.8
3898,411478,294371,7/13/2016 17:58,1,1,70.87,74.75,83.8,82,1,0,0,0,0,55,71,68,0,1468457880,71.85
3899,411479,300052,7/13/2016 17:59,1,1,64.48,74.67,83.75,82,1,0,0,0,0,55,71,68,0,1468457940,71.89
3900,411480,300053,7/13/2016 18:00,1,1,63.21,74.41,83.78,82,1,0,0,0,0,55,71,68,0,1468458000,71.9
3901,411481,300054,7/13/2016 18:01,1,1,62.69,74.14,83.78,82,1,0,0,0,0,55,71,68,0,1468458060,71.88
3902,411482,300055,7/13/2016 18:02,1,1,62.41,73.87,83.8,82,1,0,0,0,0,55,71,68,0,1468458120,71.85
3903,411483,300056,7/13/2016 18:03,1,1,62.12,73.66,83.78,82,1,0,0,0,0,55,71,68,0,1468458180,71.8
3904,411484,300057,7/13/2016 18:04,1,1,61.96,73.54,83.84,82,1,0,0,0,0,55,71,68,0,1468458240,71.77
3905,411485,300058,7/13/2016 18:05,1,1,61.8,73.41,83.78,82,1,0,0,0,0,55,71,68,0,1468458300,71.72
3906,411486,300059,7/13/2016 18:06,1,1,61.65,73.22,83.81,82,1,0,0,0,0,55,71,68,0,1468458360,71.67
3907,411487,300060,7/13/2016 18:07,1,1,61.5,73.13,83.76,82,1,0,0,0,0,55,71,68,0,1468458420,71.64
3908,411488,300061,7/13/2016 18:08,1,1,61.44,73.08,83.78,82,1,0,0,0,0,55,71,68,0,1468458480,71.6
3909,411489,300062,7/13/2016 18:09,1,1,61.32,72.97,83.8,82,1,0,0,0,0,55,71,68,0,1468458540,71.56
3910,411490,300063,7/13/2016 18:10,1,1,61.19,72.86,83.68,82,1,0,0,0,0,55,71,68,0,1468458600,71.52
3911,411491,298517,7/13/2016 18:11,1,1,61.2,72.84,83.71,82,0,0,0,0,0,55,71,68,1,1468458660,71.48
3912,411492,298245,7/13/2016 18:12,1,1,66.06,72.9,83.67,82,0,0,0,0,0,55,71,68,1,1468458720,71.44
3913,411493,298246,7/13/2016 18:13,1,1,67.46,73.08,83.54,82,0,0,0,0,0,55,71,68,1,1468458780,71.44
3914,411494,290598,7/13/2016 18:14,1,1,67.24,73.36,83.49,82,0,0,0,0,0,55,71,68,1,1468458840,71.47
3915,411495,310502,7/13/2016 18:15,1,1,67.43,73.44,83.28,82,0,0,0,0,0,55,71,68,1,1468458900,71.48
3916,411496,310686,7/13/2016 18:16,1,1,67.73,73.69,83.3,82,0,0,0,0,0,55,71,68,1,1468458960,71.5
3917,411497,310503,7/13/2016 18:17,1,1,68.08,73.8,83.25,82,0,0,0,0,0,55,71,68,1,1468459020,71.5
3918,411498,310504,7/13/2016 18:18,1,1,68.57,74.0,83.29,82,0,0,0,0,0,55,71,68,1,1468459080,71.5
3919,411499,310505,7/13/2016 18:19,1,1,69.11,74.03,83.28,82,0,0,0,0,0,55,71,68,1,1468459140,71.52
3920,411500,310506,7/13/2016 18:20,1,1,69.64,74.08,83.25,82,0,0,0,0,0,55,71,68,1,1468459200,71.55
3921,411501,310507,7/13/2016 18:21,1,1,70.17,74.18,83.2,82,0,0,0,0,0,55,71,68,1,1468459260,71.58
3922,411502,310687,7/13/2016 18:22,1,1,70.73,74.27,83.17,82,0,0,0,0,0,55,71,68,1,1468459320,71.61
3923,411503,310688,7/13/2016 18:23,1,1,71.18,74.37,83.08,82,0,0,0,0,0,55,71,68,1,1468459380,71.63
3924,411504,310508,7/13/2016 18:24,1,1,71.58,74.49,83.15,80,0,0,0,0,0,55,71,68,1,1468459440,71.65
3925,411505,310509,7/13/2016 18:25,1,1,72.06,74.61,83.11,80,0,0,0,0,0,55,71,68,1,1468459500,71.68
